acct,utc_date,num_courses_visited,total_minutes_visited,lessons_completed,projects_completed
416,2018-06-25,1,49.2899541667,0,0
416,2018-06-26,0,0,0,0
416,2018-06-27,0,0,0,0
416,2018-06-28,0,0,0,0
416,2018-06-29,1,81.5369188333,1,0
416,2018-06-30,0,0,0,0
416,2018-07-01,0,0,0,0
416,2018-07-02,0,0,0,0
416,2018-07-03,1,37.6121998333,0,0
416,2018-07-04,1,6.93220766667,0,0
416,2018-07-05,0,0,0,0
416,2018-07-06,0,0,0,0
416,2018-07-07,0,0,0,0
416,2018-07-08,1,66.634031,1,0
416,2018-07-09,0,0,0,0
416,2018-07-10,0,0,0,0
416,2018-07-11,0,0,0,0
416,2018-07-12,0,0,0,0
416,2018-07-13,0,0,0,0
416,2018-07-14,0,0,0,0
417,2018-08-12,0,0,0,0
417,2018-08-13,0,0,0,0
417,2018-08-14,1,11.5489511667,0,0
417,2018-08-15,0,0,0,0
417,2018-08-16,0,0,0,0
417,2018-08-17,1,4.1275915,0,0
417,2018-08-18,1,6.47250416667,0,0
417,2018-08-19,0,0,0,0
417,2018-08-20,0,0,0,0
417,2018-08-21,0,0,0,0
417,2018-08-22,0,0,0,0
417,2018-08-23,0,0,0,0
417,2018-08-24,2,65.7800783333,1,0
417,2018-08-25,1,58.1494505,1,0
417,2018-08-26,1,4.4858095,0,0
417,2018-08-27,0,0,0,0
418,2018-01-11,0,0,0,0
418,2018-01-12,0,0,0,0
418,2018-01-13,1,86.7824926667,0,0
418,2018-01-14,0,0,0,0
418,2018-01-15,0,0,0,0
418,2018-01-16,0,0,0,0
418,2018-01-17,0,0,0,0
418,2018-01-18,0,0,0,0
418,2018-01-19,0,0,0,0
418,2018-01-20,0,0,0,0
418,2018-01-21,0,0,0,0
418,2018-01-22,0,0,0,0
418,2018-01-23,0,0,0,0
418,2018-01-24,0,0,0,0
418,2018-01-25,0,0,0,0
418,2018-01-26,0,0,0,0
418,2018-01-27,0,0,0,0
418,2018-01-28,0,0,0,0
418,2018-01-29,0,0,0,0
418,2018-01-30,0,0,0,0
418,2018-01-31,0,0,0,0
418,2018-02-01,0,0,0,0
418,2018-02-02,1,46.9833883333,0,0
418,2018-02-03,1,123.638648,0,0
418,2018-02-04,1,118.746472333,0,0
418,2018-02-05,0,0,0,0
418,2018-02-06,0,0,0,0
418,2018-02-07,0,0,0,0
418,2018-02-08,0,0,0,0
418,2018-02-09,0,0,0,0
418,2018-02-10,1,4.03412733333,0,0
418,2018-02-11,0,0,0,0
418,2018-02-12,0,0,0,0
418,2018-02-13,0,0,0,0
418,2018-02-14,0,0,0,0
418,2018-02-15,0,0,0,0
418,2018-02-16,1,3.21450333333,0,0
418,2018-02-17,1,264.371180333,1,0
418,2018-02-18,0,0,0,0
418,2018-02-19,1,145.023535167,1,0
418,2018-02-20,1,57.6321588333,0,0
418,2018-02-21,1,31.278142,0,0
418,2018-02-22,1,16.18876,0,0
418,2018-02-23,1,49.065956,0,0
418,2018-02-24,2,203.020617667,1,0
418,2018-02-25,1,484.6582685,1,0
418,2018-02-26,2,48.5398491667,0,0
418,2018-02-27,1,11.6621855,0,0
418,2018-02-28,1,230.7580335,1,0
418,2018-03-01,1,174.579099167,2,0
418,2018-03-02,1,282.067565333,2,0
418,2018-03-03,1,36.729195,0,0
418,2018-03-04,0,0,0,0
418,2018-03-05,0,0,0,0
418,2018-03-06,0,0,0,0
418,2018-03-07,0,0,0,0
418,2018-03-08,2,65.4775996667,0,0
418,2018-03-09,0,0,0,0
418,2018-03-10,0,0,0,0
418,2018-03-11,0,0,0,0
418,2018-03-12,1,152.489937167,1,0
418,2018-03-13,0,0,0,0
418,2018-03-14,0,0,0,0
418,2018-03-15,0,0,0,0
418,2018-03-16,0,0,0,0
418,2018-03-17,0,0,0,0
418,2018-03-18,1,119.636623,0,0
418,2018-03-19,0,0,0,0
418,2018-03-20,0,0,0,0
418,2018-03-21,1,71.7747085,0,0
418,2018-03-22,1,28.7199631667,0,0
418,2018-03-23,0,0,0,0
418,2018-03-24,0,0,0,0
418,2018-03-25,0,0,0,0
418,2018-03-26,0,0,0,0
418,2018-03-27,0,0,0,0
418,2018-03-28,0,0,0,0
418,2018-03-29,0,0,0,0
418,2018-03-30,0,0,0,0
418,2018-03-31,0,0,0,0
418,2018-04-01,0,0,0,0
418,2018-04-02,0,0,0,0
418,2018-04-03,0,0,0,0
418,2018-04-04,1,57.9066276667,0,0
418,2018-04-05,0,0,0,0
418,2018-04-06,1,5.36753916667,0,0
418,2018-04-07,1,3.54929233333,0,0
418,2018-04-08,1,3.69354033333,0,0
418,2018-04-09,0,0,0,0
418,2018-04-10,0,0,0,0
418,2018-04-11,1,13.3250203333,0,0
418,2018-04-12,0,0,0,0
418,2018-04-13,0,0,0,0
418,2018-04-14,1,74.9568693333,0,0
418,2018-04-15,0,0,0,0
418,2018-04-16,0,0,0,0
418,2018-04-17,0,0,0,0
418,2018-04-18,0,0,0,0
418,2018-04-19,0,0,0,0
418,2018-04-20,0,0,0,0
418,2018-04-21,0,0,0,0
418,2018-04-22,0,0,0,0
418,2018-04-23,0,0,0,0
418,2018-04-24,1,226.202379333,1,0
418,2018-04-25,1,177.279022333,1,0
418,2018-04-26,1,217.115921167,0,0
418,2018-04-27,1,134.649883167,0,0
418,2018-04-28,1,12.30848,0,0
418,2018-04-29,1,148.653539,0,0
418,2018-04-30,1,301.538230333,1,0
418,2018-05-01,1,284.913882833,7,0
418,2018-05-02,0,0,0,0
418,2018-05-03,0,0,0,0
418,2018-05-04,0,0,0,0
418,2018-05-05,0,0,0,0
418,2018-05-06,0,0,0,0
418,2018-05-07,0,0,0,0
418,2018-05-08,0,0,0,0
418,2018-05-09,0,0,0,0
418,2018-05-10,0,0,0,0
418,2018-05-11,0,0,0,2
418,2018-05-12,0,0,0,0
418,2018-05-13,0,0,0,0
418,2018-05-14,0,0,0,0
418,2018-05-15,0,0,0,0
418,2018-05-16,0,0,0,0
418,2018-05-17,0,0,0,0
418,2018-05-18,0,0,0,0
418,2018-05-19,0,0,0,0
418,2018-05-20,0,0,0,0
418,2018-05-21,0,0,0,0
418,2018-05-22,0,0,0,0
418,2018-05-23,0,0,0,0
418,2018-05-24,0,0,0,0
418,2018-05-25,0,0,0,0
418,2018-05-26,0,0,0,0
418,2018-05-27,2,42.7739485,0,0
418,2018-05-28,0,0,0,0
418,2018-05-29,0,0,0,0
418,2018-05-30,0,0,0,0
418,2018-05-31,0,0,0,0
418,2018-06-01,0,0,0,0
418,2018-06-02,1,16.0698365,0,0
418,2018-06-03,1,99.5306755,0,0
418,2018-06-04,0,0,0,0
418,2018-06-05,0,0,0,0
418,2018-06-06,0,0,0,0
418,2018-06-07,0,0,0,0
418,2018-06-08,1,45.5571781667,1,0
418,2018-06-09,1,3.89661,0,0
418,2018-06-10,1,23.2053195,0,0
418,2018-06-11,0,0,0,0
418,2018-06-12,0,0,0,0
418,2018-06-13,0,0,0,0
418,2018-06-14,0,0,0,0
418,2018-06-15,0,0,0,0
418,2018-06-16,0,0,0,0
418,2018-06-17,1,174.4857565,1,0
418,2018-06-18,0,0,0,0
418,2018-06-19,1,41.4882203333,0,0
418,2018-06-20,0,0,0,0
418,2018-06-21,1,66.6670628333,1,0
418,2018-06-22,1,284.224732667,2,0
418,2018-06-23,1,134.248307833,1,0
418,2018-06-24,1,13.9147383333,0,0
418,2018-06-25,0,0,0,0
418,2018-06-26,1,99.472012,0,0
418,2018-06-27,1,106.0977115,1,0
418,2018-06-28,1,95.7175041667,1,0
418,2018-06-29,1,40.5302603333,0,0
418,2018-06-30,0,0,0,0
418,2018-07-01,0,0,0,0
418,2018-07-02,0,0,0,0
418,2018-07-03,0,0,0,0
418,2018-07-04,0,0,0,0
418,2018-07-05,0,0,0,0
418,2018-07-06,0,0,0,0
418,2018-07-07,0,0,0,0
418,2018-07-08,0,0,0,0
418,2018-07-09,0,0,0,0
418,2018-07-10,0,0,0,0
418,2018-07-11,0,0,0,0
418,2018-07-12,0,0,0,0
418,2018-07-13,0,0,0,0
418,2018-07-14,0,0,0,0
418,2018-07-15,0,0,0,0
418,2018-07-16,0,0,0,0
418,2018-07-17,0,0,0,0
419,2017-11-17,0,0,0,0
419,2017-11-18,1,67.0814298333,0,0
419,2017-11-19,1,14.613776,0,0
419,2017-11-20,0,0,0,0
419,2017-11-21,0,0,0,0
419,2017-11-22,2,78.7310461666,0,0
419,2017-11-23,0,0,0,0
419,2017-11-24,0,0,0,0
419,2017-11-25,0,0,0,0
419,2017-11-26,1,11.0618033333,0,0
419,2017-11-27,2,106.797850833,1,0
419,2017-11-28,0,0,0,0
419,2017-11-29,1,237.765591833,1,0
419,2017-11-30,1,89.5190246667,0,0
419,2017-12-01,0,0,0,0
419,2017-12-02,1,58.2886506667,1,0
419,2017-12-03,1,117.635601833,1,0
419,2017-12-04,0,0,0,0
419,2017-12-05,0,0,0,0
419,2017-12-06,0,0,0,0
419,2017-12-07,0,0,0,0
419,2017-12-08,0,0,0,0
419,2017-12-09,0,0,0,0
419,2017-12-10,0,0,0,0
419,2017-12-11,0,0,0,0
419,2017-12-12,0,0,0,0
419,2017-12-13,0,0,0,0
419,2017-12-14,0,0,0,0
419,2017-12-15,0,0,0,0
419,2017-12-16,0,0,0,0
419,2017-12-17,0,0,0,0
419,2017-12-18,0,0,0,0
419,2017-12-19,1,86.9322436667,0,0
419,2017-12-20,1,105.849738,0,0
419,2017-12-21,1,64.5048705,0,0
419,2017-12-22,1,167.278722667,1,0
419,2017-12-23,1,81.3197175,1,0
419,2017-12-24,1,64.8329263333,0,0
419,2017-12-25,1,43.8300918333,1,0
419,2017-12-26,0,0,0,0
419,2017-12-27,1,145.375546,1,0
419,2017-12-28,1,31.6944265,0,0
419,2017-12-29,2,79.2718996667,1,0
419,2017-12-30,1,159.693729333,0,0
419,2017-12-31,1,77.9256991667,0,0
419,2018-01-01,0,0,0,0
419,2018-01-02,0,0,0,0
419,2018-01-03,0,0,0,0
419,2018-01-04,1,36.7014838333,0,0
419,2018-01-05,0,0,0,0
419,2018-01-06,0,0,0,0
419,2018-01-07,0,0,0,0
419,2018-01-08,0,0,0,0
419,2018-01-09,0,0,0,0
419,2018-01-10,0,0,0,0
419,2018-01-11,0,0,0,0
419,2018-01-12,1,7.09387783333,0,0
419,2018-01-13,3,39.6349483333,0,0
419,2018-01-14,0,0,0,0
419,2018-01-15,1,24.9187631667,0,0
419,2018-01-16,1,42.6094328333,0,0
419,2018-01-17,1,48.2209735,1,0
419,2018-01-18,1,12.3442571667,0,0
419,2018-01-19,1,4.31985983333,1,0
419,2018-01-20,0,0,0,0
419,2018-01-21,0,0,0,0
419,2018-01-22,0,0,0,0
419,2018-01-23,0,0,0,0
419,2018-01-24,0,0,0,0
419,2018-01-25,0,0,0,0
419,2018-01-26,0,0,0,0
419,2018-01-27,0,0,0,0
419,2018-01-28,0,0,0,0
419,2018-01-29,0,0,0,0
419,2018-01-30,0,0,0,0
419,2018-01-31,0,0,0,0
419,2018-02-01,0,0,0,0
419,2018-02-02,0,0,0,0
419,2018-02-03,0,0,0,0
419,2018-02-04,0,0,0,0
419,2018-02-05,0,0,0,0
419,2018-02-06,0,0,0,0
419,2018-02-07,0,0,0,0
419,2018-02-08,0,0,0,0
419,2018-02-09,0,0,0,0
419,2018-02-10,0,0,0,0
419,2018-02-11,0,0,0,0
419,2018-02-12,0,0,0,0
419,2018-02-13,0,0,0,0
419,2018-02-14,0,0,0,0
419,2018-02-15,0,0,0,0
419,2018-02-16,0,0,0,0
419,2018-02-17,0,0,0,0
419,2018-02-18,0,0,0,0
419,2018-02-19,1,18.604998,0,0
419,2018-02-20,0,0,0,0
419,2018-02-21,0,0,0,0
419,2018-02-22,0,0,0,0
419,2018-02-23,0,0,0,0
419,2018-02-24,0,0,0,0
419,2018-02-25,0,0,0,0
419,2018-02-26,0,0,0,0
419,2018-02-27,0,0,0,0
419,2018-02-28,0,0,0,0
419,2018-03-01,0,0,0,0
419,2018-03-02,0,0,0,0
419,2018-03-03,0,0,0,0
419,2018-03-04,0,0,0,0
419,2018-03-05,1,86.9531148333,0,0
419,2018-03-06,1,93.2614101667,1,0
419,2018-03-07,0,0,0,0
419,2018-03-08,1,60.4170415,1,0
419,2018-03-09,1,32.3195291667,1,0
419,2018-03-10,0,0,0,0
419,2018-03-11,0,0,0,0
419,2018-03-12,0,0,0,0
419,2018-03-13,0,0,0,0
419,2018-03-14,0,0,0,0
419,2018-03-15,1,6.72066133333,0,0
419,2018-03-16,0,0,0,0
419,2018-03-17,1,19.4847641667,0,0
419,2018-03-18,0,0,0,0
419,2018-03-19,1,45.7679146667,0,0
419,2018-03-20,1,45.2095746667,1,0
419,2018-03-21,0,0,0,0
419,2018-03-22,0,0,0,0
419,2018-03-23,0,0,0,0
419,2018-03-24,0,0,0,0
419,2018-03-25,0,0,0,0
419,2018-03-26,0,0,0,0
419,2018-03-27,0,0,0,0
419,2018-03-28,0,0,0,0
419,2018-03-29,0,0,0,0
419,2018-03-30,0,0,0,0
419,2018-03-31,0,0,0,0
419,2018-04-01,0,0,0,0
419,2018-04-02,0,0,0,0
419,2018-04-03,0,0,0,0
419,2018-04-04,0,0,0,0
419,2018-04-05,0,0,0,0
419,2018-04-06,0,0,0,0
419,2018-04-07,1,82.9028846667,1,0
419,2018-04-08,0,0,0,0
419,2018-04-09,0,0,0,0
419,2018-04-10,1,9.4781675,0,0
419,2018-04-11,0,0,0,0
419,2018-04-12,1,68.6807328333,1,0
419,2018-04-13,1,67.1720865,0,0
419,2018-04-14,0,0,0,0
419,2018-04-15,0,0,0,0
419,2018-04-16,0,0,0,0
419,2018-04-17,0,0,0,0
419,2018-04-18,0,0,0,0
419,2018-04-19,0,0,0,0
419,2018-04-20,0,0,0,0
419,2018-04-21,0,0,0,0
419,2018-04-22,1,105.146702833,1,0
419,2018-04-23,0,0,0,1
419,2018-04-24,0,0,0,0
419,2018-04-25,1,88.5884151667,1,0
419,2018-04-26,0,0,0,0
419,2018-04-27,0,0,0,0
419,2018-04-28,1,57.2827328333,0,0
419,2018-04-29,0,0,0,0
419,2018-04-30,0,0,0,0
419,2018-05-01,1,49.4100451667,0,0
419,2018-05-02,1,32.479214,0,0
419,2018-05-03,0,0,0,0
419,2018-05-04,0,0,0,0
419,2018-05-05,0,0,0,0
419,2018-05-06,1,15.9094035,0,0
419,2018-05-07,0,0,0,0
419,2018-05-08,0,0,0,0
419,2018-05-09,0,0,0,0
419,2018-05-10,0,0,0,0
419,2018-05-11,0,0,0,0
419,2018-05-12,0,0,0,0
419,2018-05-13,0,0,0,0
419,2018-05-14,0,0,0,0
419,2018-05-15,0,0,0,0
419,2018-05-16,1,23.728667,0,0
419,2018-05-17,0,0,0,0
419,2018-05-18,0,0,0,0
419,2018-05-19,0,0,0,0
419,2018-05-20,0,0,0,0
419,2018-05-21,0,0,0,0
419,2018-05-22,1,2.51809833333,0,0
419,2018-05-23,0,0,0,0
419,2018-05-24,0,0,0,0
419,2018-05-25,0,0,0,0
419,2018-05-26,0,0,0,0
419,2018-05-27,0,0,0,0
419,2018-05-28,0,0,0,0
419,2018-05-29,0,0,0,0
419,2018-05-30,0,0,0,0
419,2018-05-31,0,0,0,0
419,2018-06-01,0,0,0,0
419,2018-06-02,0,0,0,0
419,2018-06-03,0,0,0,0
419,2018-06-04,1,4.569875,0,0
419,2018-06-05,0,0,0,0
419,2018-06-06,0,0,0,0
419,2018-06-07,0,0,0,0
419,2018-06-08,0,0,0,0
419,2018-06-09,0,0,0,0
419,2018-06-10,0,0,0,0
419,2018-06-11,0,0,0,0
419,2018-06-12,0,0,0,0
419,2018-06-13,0,0,0,0
419,2018-06-14,0,0,0,0
419,2018-06-15,0,0,0,0
419,2018-06-16,0,0,0,0
419,2018-06-17,0,0,0,0
419,2018-06-18,0,0,0,0
419,2018-06-19,0,0,0,0
419,2018-06-20,0,0,0,0
419,2018-06-21,0,0,0,0
419,2018-06-22,0,0,0,0
419,2018-06-23,0,0,0,0
419,2018-06-24,0,0,0,0
419,2018-06-25,0,0,0,0
419,2018-06-26,0,0,0,0
419,2018-06-27,0,0,0,0
419,2018-06-28,0,0,0,0
419,2018-06-29,0,0,0,0
419,2018-06-30,0,0,0,0
419,2018-07-01,0,0,0,0
419,2018-07-02,0,0,0,0
419,2018-07-03,0,0,0,0
419,2018-07-04,0,0,0,0
419,2018-07-05,0,0,0,0
419,2018-07-06,0,0,0,0
419,2018-07-07,0,0,0,0
419,2018-07-08,0,0,0,0
419,2018-07-09,0,0,0,0
419,2018-07-10,0,0,0,0
419,2018-07-11,0,0,0,0
419,2018-07-12,0,0,0,0
419,2018-07-13,0,0,0,0
419,2018-07-14,0,0,0,0
419,2018-07-15,0,0,0,0
419,2018-07-16,0,0,0,0
419,2018-07-17,0,0,0,0
419,2018-07-18,0,0,0,0
419,2018-07-19,0,0,0,0
419,2018-07-20,0,0,0,0
419,2018-07-21,0,0,0,0
419,2018-07-22,0,0,0,0
419,2018-07-23,0,0,0,0
419,2018-07-24,0,0,0,0
419,2018-07-25,0,0,0,0
419,2018-07-27,0,0,0,0
419,2018-07-28,0,0,0,0
419,2018-07-29,0,0,0,0
419,2018-07-30,0,0,0,0
419,2018-07-31,0,0,0,0
419,2018-08-01,0,0,0,0
419,2018-08-02,0,0,0,0
419,2018-08-03,0,0,0,0
419,2018-08-04,0,0,0,0
419,2018-08-05,0,0,0,0
419,2018-08-06,1,7.48619266667,0,0
419,2018-08-07,0,0,0,0
420,2017-11-10,2,29.9651506666,0,0
420,2017-11-11,0,0,0,0
420,2017-11-12,2,31.1229353334,2,0
420,2017-11-13,0,0,0,0
420,2017-11-14,0,0,0,0
420,2017-11-15,1,35.7146955,0,0
420,2017-11-16,0,0,0,0
420,2017-11-17,0,0,0,0
420,2017-11-18,0,0,0,0
420,2017-11-19,1,64.9040405,0,0
420,2017-11-20,0,0,0,0
420,2017-11-21,0,0,0,0
420,2017-11-22,0,0,0,0
420,2017-11-23,0,0,0,0
420,2017-11-24,0,0,0,0
420,2017-11-25,0,0,0,0
420,2017-11-26,1,50.6844085,0,0
420,2017-11-27,2,80.7429423333,1,0
420,2017-11-28,1,18.0744358333,0,0
420,2017-11-29,1,133.275696667,0,0
420,2017-11-30,0,0,0,0
420,2017-12-01,0,0,0,0
420,2017-12-02,0,0,0,0
420,2017-12-03,0,0,0,0
420,2017-12-04,0,0,0,0
420,2017-12-05,0,0,0,0
420,2017-12-06,0,0,0,0
420,2017-12-07,0,0,0,0
420,2017-12-08,0,0,0,0
420,2017-12-09,0,0,0,0
420,2017-12-10,0,0,0,0
420,2017-12-11,0,0,0,0
420,2017-12-12,0,0,0,0
420,2017-12-13,0,0,0,0
420,2017-12-14,0,0,0,0
420,2017-12-15,0,0,0,0
420,2017-12-16,0,0,0,0
420,2017-12-17,0,0,0,0
420,2017-12-18,0,0,0,0
420,2017-12-19,0,0,0,0
420,2017-12-20,0,0,0,0
420,2017-12-21,0,0,0,0
420,2017-12-22,1,6.406942,0,0
420,2017-12-23,2,167.688206666,0,0
420,2017-12-24,1,3.55508483333,0,0
420,2017-12-25,0,0,0,0
420,2017-12-26,0,0,0,0
420,2017-12-27,0,0,0,0
420,2017-12-28,0,0,0,0
420,2017-12-29,0,0,0,0
420,2017-12-30,0,0,0,0
420,2017-12-31,0,0,0,0
420,2018-01-01,0,0,0,0
420,2018-01-02,0,0,0,0
420,2018-01-03,1,11.4247856667,0,0
420,2018-01-04,0,0,0,0
420,2018-01-05,0,0,0,0
420,2018-01-06,1,119.773568333,1,0
420,2018-01-07,0,0,0,0
420,2018-01-08,1,128.4741965,1,0
420,2018-01-09,1,48.3239858333,2,0
420,2018-01-10,0,0,0,0
420,2018-01-11,0,0,0,0
420,2018-01-12,0,0,0,0
420,2018-01-13,0,0,0,0
420,2018-01-14,0,0,0,0
420,2018-01-15,1,111.531426167,0,0
420,2018-01-16,0,0,0,0
420,2018-01-17,0,0,0,0
420,2018-01-18,0,0,0,0
420,2018-01-19,0,0,0,0
420,2018-01-20,0,0,0,0
420,2018-01-21,1,81.9535721667,1,0
420,2018-01-22,1,68.6921235,1,0
420,2018-01-23,0,0,0,0
420,2018-01-24,0,0,0,0
420,2018-01-25,0,0,0,0
420,2018-01-26,0,0,0,0
420,2018-01-27,0,0,0,0
420,2018-01-28,1,80.5657783333,1,1
420,2018-01-29,0,0,0,0
420,2018-01-30,0,0,0,0
420,2018-01-31,0,0,0,0
420,2018-02-01,0,0,0,0
420,2018-02-02,0,0,0,0
420,2018-02-03,0,0,0,0
420,2018-02-04,0,0,0,0
420,2018-02-05,0,0,0,0
420,2018-02-06,0,0,0,0
420,2018-02-07,0,0,0,0
420,2018-02-08,0,0,0,0
420,2018-02-09,0,0,0,0
420,2018-02-10,1,51.795543,1,0
420,2018-02-11,0,0,0,0
420,2018-02-12,1,24.5122751667,0,0
420,2018-02-13,2,115.216211334,2,0
420,2018-02-14,1,118.570107167,1,0
420,2018-02-15,0,0,0,0
420,2018-02-16,0,0,0,0
420,2018-02-17,0,0,0,0
420,2018-02-18,0,0,0,0
420,2018-02-19,1,52.3327336667,1,0
420,2018-02-20,0,0,0,0
420,2018-02-21,0,0,0,0
420,2018-02-22,0,0,0,0
420,2018-02-23,0,0,0,0
420,2018-02-24,1,104.042614667,1,0
420,2018-02-25,1,40.434262,0,0
420,2018-02-26,0,0,0,0
420,2018-02-27,0,0,0,0
420,2018-02-28,0,0,0,0
420,2018-03-01,0,0,0,0
420,2018-03-02,0,0,0,0
420,2018-03-03,0,0,0,0
420,2018-03-04,0,0,0,0
420,2018-03-05,0,0,0,0
420,2018-03-06,1,48.0670016667,1,0
420,2018-03-07,0,0,0,0
420,2018-03-08,2,35.5746425,0,0
420,2018-03-09,1,7.76967766667,0,0
420,2018-03-10,2,39.7991791666,0,0
420,2018-03-11,0,0,0,0
420,2018-03-12,0,0,0,0
420,2018-03-13,0,0,0,0
420,2018-03-14,0,0,0,0
420,2018-03-15,0,0,0,0
420,2018-03-16,1,8.66818466667,0,0
420,2018-03-17,0,0,0,0
420,2018-03-18,0,0,0,0
420,2018-03-19,0,0,0,0
420,2018-03-20,0,0,0,0
420,2018-03-21,0,0,0,0
420,2018-03-22,0,0,0,0
420,2018-03-23,1,29.9495223333,0,0
420,2018-03-24,0,0,0,0
420,2018-03-25,1,120.435117167,1,0
420,2018-03-26,0,0,0,0
420,2018-03-27,0,0,0,0
420,2018-03-28,0,0,0,0
420,2018-03-29,2,323.376651667,6,0
420,2018-03-30,2,149.928619667,1,0
420,2018-03-31,1,9.644279,0,0
420,2018-04-01,0,0,0,0
420,2018-04-02,0,0,0,0
420,2018-04-03,0,0,0,0
420,2018-04-04,1,106.076954667,2,0
420,2018-04-05,0,0,0,0
420,2018-04-06,2,63.0346545,1,1
420,2018-04-07,0,0,0,0
420,2018-04-08,0,0,0,0
420,2018-04-09,1,190.263034,2,0
420,2018-04-10,0,0,0,0
420,2018-04-11,0,0,0,0
420,2018-04-12,0,0,0,0
420,2018-04-13,0,0,0,0
420,2018-04-14,0,0,0,0
420,2018-04-15,0,0,0,0
420,2018-04-16,0,0,0,0
420,2018-04-17,0,0,0,0
420,2018-04-18,2,158.747859,1,0
420,2018-04-19,0,0,0,0
420,2018-04-20,0,0,0,0
420,2018-04-21,0,0,0,0
420,2018-04-22,0,0,0,0
420,2018-04-23,0,0,0,0
420,2018-04-24,1,51.7820785,0,0
420,2018-04-25,0,0,0,0
420,2018-04-26,0,0,0,0
420,2018-04-27,0,0,0,0
420,2018-04-28,0,0,0,0
420,2018-04-29,0,0,0,0
420,2018-04-30,1,33.0998595,0,0
420,2018-05-01,1,65.5924086667,1,0
420,2018-05-02,0,0,0,0
420,2018-05-03,0,0,0,0
420,2018-05-04,0,0,0,0
420,2018-05-05,0,0,0,0
420,2018-05-06,0,0,0,0
420,2018-05-07,0,0,0,0
420,2018-05-08,0,0,0,0
420,2018-05-09,0,0,0,0
420,2018-05-10,0,0,0,0
420,2018-05-11,0,0,0,0
420,2018-05-12,0,0,0,0
420,2018-05-13,0,0,0,0
420,2018-05-14,0,0,0,0
420,2018-05-15,0,0,0,0
420,2018-05-16,0,0,0,0
420,2018-05-17,0,0,0,0
420,2018-05-18,0,0,0,0
420,2018-05-19,0,0,0,0
420,2018-05-20,0,0,0,0
420,2018-05-21,0,0,0,0
420,2018-05-22,0,0,0,0
420,2018-05-23,0,0,0,0
420,2018-05-24,0,0,0,0
420,2018-05-25,0,0,0,0
420,2018-05-26,0,0,0,0
420,2018-05-27,0,0,0,0
420,2018-05-28,0,0,0,0
420,2018-05-29,0,0,0,0
420,2018-05-30,0,0,0,0
420,2018-05-31,0,0,0,0
420,2018-06-01,0,0,0,0
420,2018-06-02,0,0,0,0
420,2018-06-03,0,0,0,0
420,2018-06-04,0,0,0,0
420,2018-06-05,0,0,0,0
420,2018-06-06,0,0,0,0
420,2018-06-07,0,0,0,0
420,2018-06-08,0,0,0,0
420,2018-06-09,0,0,0,0
420,2018-06-10,0,0,0,0
420,2018-06-11,0,0,0,0
420,2018-06-12,0,0,0,0
420,2018-06-13,0,0,0,0
420,2018-06-14,0,0,0,0
420,2018-06-15,0,0,0,0
420,2018-06-16,0,0,0,0
420,2018-06-17,0,0,0,0
420,2018-06-18,0,0,0,0
420,2018-06-19,0,0,0,0
420,2018-06-20,0,0,0,0
420,2018-06-21,0,0,0,0
420,2018-06-22,0,0,0,0
420,2018-06-23,0,0,0,0
420,2018-06-24,0,0,0,0
420,2018-06-25,0,0,0,0
420,2018-06-26,0,0,0,0
420,2018-06-27,0,0,0,0
420,2018-06-28,0,0,0,0
420,2018-06-29,0,0,0,0
420,2018-06-30,0,0,0,0
420,2018-07-01,0,0,0,0
420,2018-07-02,0,0,0,0
420,2018-07-03,0,0,0,0
420,2018-07-04,0,0,0,0
420,2018-07-05,0,0,0,0
420,2018-07-06,0,0,0,0
420,2018-07-07,0,0,0,0
420,2018-07-08,0,0,0,0
420,2018-07-09,0,0,0,0
420,2018-07-10,0,0,0,0
420,2018-07-11,0,0,0,0
420,2018-07-12,0,0,0,0
420,2018-07-13,0,0,0,0
420,2018-07-14,0,0,0,0
420,2018-07-15,0,0,0,0
420,2018-07-16,0,0,0,0
420,2018-07-17,0,0,0,0
420,2018-07-18,0,0,0,0
420,2018-07-19,0,0,0,0
420,2018-07-20,0,0,0,0
420,2018-07-21,0,0,0,0
420,2018-07-22,0,0,0,0
420,2018-07-23,0,0,0,0
420,2018-07-24,0,0,0,0
420,2018-07-25,0,0,0,0
420,2018-07-27,0,0,0,0
420,2018-07-28,1,19.1772526667,0,0
420,2018-07-29,0,0,0,0
420,2018-07-30,0,0,0,0
420,2018-07-31,0,0,0,0
420,2018-08-01,0,0,0,0
420,2018-08-02,0,0,0,0
420,2018-08-03,0,0,0,0
420,2018-08-04,0,0,0,0
420,2018-08-05,0,0,0,0
420,2018-08-06,0,0,0,0
420,2018-08-07,0,0,0,0
420,2018-08-08,0,0,0,0
420,2018-08-09,0,0,0,0
420,2018-08-10,0,0,0,0
420,2018-08-11,0,0,0,0
420,2018-08-12,0,0,0,0
420,2018-08-13,0,0,0,0
420,2018-08-14,0,0,0,0
420,2018-08-15,0,0,0,0
420,2018-08-16,0,0,0,0
420,2018-08-17,1,3.65503283333,0,0
420,2018-08-18,1,20.5103715,0,0
420,2018-08-19,0,0,0,0
420,2018-08-20,0,0,0,1
420,2018-08-21,0,0,0,0
420,2018-08-22,0,0,0,0
420,2018-08-23,0,0,0,0
420,2018-08-24,0,0,0,0
420,2018-08-25,0,0,0,0
420,2018-08-26,0,0,0,0
420,2018-08-27,0,0,0,0
421,2018-01-08,2,357.275143834,2,0
421,2018-01-09,0,0,0,0
